URL,description,og_description,og_image,og_locale,og_site_name,og_title,og_type,og_url,robots,title
https://kokochie.co.jp/news/%e3%80%8c%e3%83%91%e3%83%b3%e3%81%ab%e6%81%8b%e3%81%97%e3%81%a6%e3%80%8d2018-%e3%82%af%e3%83%aa%e3%82%b9%e3%83%9e%e3%82%b9%e5%8f%b7-%e3%83%aa%e3%83%bc%e3%83%95%e3%83%ac%e3%83%83%e3%83%88%e3%83%aa/,「パンに恋して」2018 クリスマス号 リーフレットリリース についてのご案内となります。,「パンに恋して」2018 クリスマス号 リーフレットリリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,「パンに恋して」2018 クリスマス号 リーフレットリリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e3%80%8c%e3%83%91%e3%83%b3%e3%81%ab%e6%81%8b%e3%81%97%e3%81%a6%e3%80%8d2018-%e3%82%af%e3%83%aa%e3%82%b9%e3%83%9e%e3%82%b9%e5%8f%b7-%e3%83%aa%e3%83%bc%e3%83%95%e3%83%ac%e3%83%83%e3%83%88%e3%83%aa/,,「パンに恋して」2018 クリスマス号 リーフレットリリース | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e7%b5%90%e5%a9%9a%e5%bc%8f%e3%81%aeweb%e6%8b%9b%e5%be%85%e7%8a%b6dear-%e3%82%a2%e3%83%97%e3%83%aa%e3%82%92%e3%83%aa%e3%83%8b%e3%83%a5%e3%83%bc%e3%82%a2%e3%83%ab/,結婚式のWeb招待状DEAR アプリをリニューアル についてのご案内となります。,結婚式のWeb招待状DEAR アプリをリニューアル についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,結婚式のWeb招待状DEAR アプリをリニューアル | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e7%b5%90%e5%a9%9a%e5%bc%8f%e3%81%aeweb%e6%8b%9b%e5%be%85%e7%8a%b6dear-%e3%82%a2%e3%83%97%e3%83%aa%e3%82%92%e3%83%aa%e3%83%8b%e3%83%a5%e3%83%bc%e3%82%a2%e3%83%ab/,,結婚式のWeb招待状DEAR アプリをリニューアル | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e3%82%b3%e3%82%b3%e3%83%81%e3%82%a8%e3%81%ae%e3%83%ad%e3%82%b4%e3%81%8c%e6%96%b0%e3%81%97%e3%81%8f%e3%81%aa%e3%82%8a%e3%81%be%e3%81%97%e3%81%9f/,ココチエのロゴが新しくなりました についてのご案内となります。,ココチエのロゴが新しくなりました についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,ココチエのロゴが新しくなりました | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e3%82%b3%e3%82%b3%e3%83%81%e3%82%a8%e3%81%ae%e3%83%ad%e3%82%b4%e3%81%8c%e6%96%b0%e3%81%97%e3%81%8f%e3%81%aa%e3%82%8a%e3%81%be%e3%81%97%e3%81%9f/,,ココチエのロゴが新しくなりました | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e3%83%96%e3%83%8e%e3%83%af%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e6%a7%98%e3%80%80lp%e3%82%b5%e3%82%a4%e3%83%88%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,ブノワ株式会社様　LPサイトリリース についてのご案内となります。,ブノワ株式会社様　LPサイトリリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,ブノワ株式会社様　LPサイトリリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e3%83%96%e3%83%8e%e3%83%af%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e6%a7%98%e3%80%80lp%e3%82%b5%e3%82%a4%e3%83%88%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,,ブノワ株式会社様　LPサイトリリース | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e5%90%89%e9%8a%98%e6%a7%98-%e3%83%aa%e3%83%8b%e3%83%a5%e3%83%bc%e3%82%a2%e3%83%ab%e3%82%b5%e3%82%a4%e3%83%88-%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,株式会社吉銘様 リニューアルサイト リリース についてのご案内となります。,株式会社吉銘様 リニューアルサイト リリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,株式会社吉銘様 リニューアルサイト リリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e5%90%89%e9%8a%98%e6%a7%98-%e3%83%aa%e3%83%8b%e3%83%a5%e3%83%bc%e3%82%a2%e3%83%ab%e3%82%b5%e3%82%a4%e3%83%88-%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,,株式会社吉銘様 リニューアルサイト リリース | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e5%90%89%e9%87%8e%e5%ae%b6%e6%a7%98-%e3%83%aa%e3%83%8b%e3%83%a5%e3%83%bc%e3%82%a2%e3%83%ab%e3%82%b5%e3%82%a4%e3%83%88-%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,株式会社吉野家様 リニューアルサイト リリース についてのご案内となります。,株式会社吉野家様 リニューアルサイト リリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,株式会社吉野家様 リニューアルサイト リリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e5%90%89%e9%87%8e%e5%ae%b6%e6%a7%98-%e3%83%aa%e3%83%8b%e3%83%a5%e3%83%bc%e3%82%a2%e3%83%ab%e3%82%b5%e3%82%a4%e3%83%88-%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,,株式会社吉野家様 リニューアルサイト リリース | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e3%83%96%e3%83%8e%e3%83%af%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e6%a7%98-%e3%83%96%e3%83%a9%e3%83%b3%e3%83%89%e3%83%91%e3%83%b3%e3%83%95%e3%83%ac%e3%83%83%e3%83%88%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,ブノワ株式会社様 ブランドパンフレットリリース についてのご案内となります。,ブノワ株式会社様 ブランドパンフレットリリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,ブノワ株式会社様 ブランドパンフレットリリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e3%83%96%e3%83%8e%e3%83%af%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e6%a7%98-%e3%83%96%e3%83%a9%e3%83%b3%e3%83%89%e3%83%91%e3%83%b3%e3%83%95%e3%83%ac%e3%83%83%e3%83%88%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,,ブノワ株式会社様 ブランドパンフレットリリース | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/service/media/a/,オウンドメディアで成功する事例や方法を知っていますか？ココチエのオウンドメディア構築・運営サービスは他社にはない集客特化型のオウンドメディア支援サービスです。圧倒的な速さでコンテンツ拡散、大手メディア連携、SEO対策を実現し広告費を掛けずにコンテンツマーケティングを成功へと導きます。,,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,ココチエのトータルオウンドメディアサービス | 株式会社ココチエ KOKOCHIE Inc.,article,https://kokochie.co.jp/service/media/a/,,ココチエのオウンドメディア構築・運営サービス
https://kokochie.co.jp/news/%e7%a4%be%e5%93%a1%e3%82%a4%e3%83%b3%e3%82%bf%e3%83%93%e3%83%a5%e3%83%bc%e3%82%92%e8%bf%bd%e5%8a%a0%e3%81%97%e3%81%be%e3%81%97%e3%81%9f/,社員インタビューを追加しました についてのご案内となります。,社員インタビューを追加しました についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,社員インタビューを追加しました | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e7%a4%be%e5%93%a1%e3%82%a4%e3%83%b3%e3%82%bf%e3%83%93%e3%83%a5%e3%83%bc%e3%82%92%e8%bf%bd%e5%8a%a0%e3%81%97%e3%81%be%e3%81%97%e3%81%9f/,,社員インタビューを追加しました | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e3%80%8c%e3%83%91%e3%83%b3%e3%81%ab%e6%81%8b%e3%81%97%e3%81%a6%e3%80%8d2019-summer%e5%8f%b7-%e3%83%aa%e3%83%bc%e3%83%95%e3%83%ac%e3%83%83%e3%83%88%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,「パンに恋して」2019 SUMMER号 リーフレットリリース についてのご案内となります。,「パンに恋して」2019 SUMMER号 リーフレットリリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,「パンに恋して」2019 SUMMER号 リーフレットリリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e3%80%8c%e3%83%91%e3%83%b3%e3%81%ab%e6%81%8b%e3%81%97%e3%81%a6%e3%80%8d2019-summer%e5%8f%b7-%e3%83%aa%e3%83%bc%e3%83%95%e3%83%ac%e3%83%83%e3%83%88%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,,「パンに恋して」2019 SUMMER号 リーフレットリリース | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e3%80%8eimpossible%e3%80%8f%e6%97%a5%e6%9c%ac%e7%89%88%e5%85%ac%e5%bc%8f%e3%82%b5%e3%82%a4%e3%83%88-%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,『I'mPOSSIBLE』日本版公式サイト リリース についてのご案内となります。,『I'mPOSSIBLE』日本版公式サイト リリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,『I'mPOSSIBLE』日本版公式サイト リリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e3%80%8eimpossible%e3%80%8f%e6%97%a5%e6%9c%ac%e7%89%88%e5%85%ac%e5%bc%8f%e3%82%b5%e3%82%a4%e3%83%88-%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,,『I'mPOSSIBLE』日本版公式サイト リリース | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e3%83%91%e3%83%a9%e3%82%b5%e3%83%9dweb-%e3%83%87%e3%82%b6%e3%82%a4%e3%83%b3%e3%83%aa%e3%83%8b%e3%83%a5%e3%83%bc%e3%82%a2%e3%83%ab/,パラサポWEB デザインリニューアル についてのご案内となります。,パラサポWEB デザインリニューアル についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,パラサポWEB デザインリニューアル | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e3%83%91%e3%83%a9%e3%82%b5%e3%83%9dweb-%e3%83%87%e3%82%b6%e3%82%a4%e3%83%b3%e3%83%aa%e3%83%8b%e3%83%a5%e3%83%bc%e3%82%a2%e3%83%ab/,,パラサポWEB デザインリニューアル | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e3%83%91%e3%83%a9%e3%82%b5%e3%83%9d%e5%85%ac%e5%bc%8f%e3%82%b5%e3%82%a4%e3%83%88-%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,パラサポ公式サイト リリース についてのご案内となります。,パラサポ公式サイト リリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,パラサポ公式サイト リリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e3%83%91%e3%83%a9%e3%82%b5%e3%83%9d%e5%85%ac%e5%bc%8f%e3%82%b5%e3%82%a4%e3%83%88-%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,,パラサポ公式サイト リリース | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/service/gmark/,中国の訪日観光客が増加する中、日本の様々な企業がインバウンド対策に乗り出していますがインバウンド対策の基本となる5つのポイントをご存知でしょうか。ココチエではインバウンド対策を成功へと導く各ポイントを抑えたトータルマーケティングサービスをご提供します。,中国の訪日観光客が増加する中、日本の様々な企業がインバウンド対策に乗り出していますがインバウンド対策の基本となる5つのポイントをご存知でしょうか。ココチエではインバウンド対策を成功へと導く各ポイントを抑えたトータルマーケティングサービスをご提供します。,,ja_JP,ココチエの中国インバウンド向けトータルプロモーションサービス,ココチエの中国インバウンド向けトータルプロモーションサービス,website,,,ココチエの中国インバウンド向けトータルプロモーションサービス
https://kokochie.co.jp/news/%e3%80%8c%e3%83%91%e3%83%b3%e3%81%ab%e6%81%8b%e3%81%97%e3%81%a6%e3%80%8d2019-autumn%e5%8f%b7-%e3%83%aa%e3%83%bc%e3%83%95%e3%83%ac%e3%83%83%e3%83%88%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,「パンに恋して」2019 AUTUMN号 リーフレットリリース についてのご案内となります。,「パンに恋して」2019 AUTUMN号 リーフレットリリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,「パンに恋して」2019 AUTUMN号 リーフレットリリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e3%80%8c%e3%83%91%e3%83%b3%e3%81%ab%e6%81%8b%e3%81%97%e3%81%a6%e3%80%8d2019-autumn%e5%8f%b7-%e3%83%aa%e3%83%bc%e3%83%95%e3%83%ac%e3%83%83%e3%83%88%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,,「パンに恋して」2019 AUTUMN号 リーフレットリリース | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/2019%e5%b9%b4%e5%ba%a6%e3%82%b0%e3%83%83%e3%83%89%e3%83%87%e3%82%b6%e3%82%a4%e3%83%b3%e8%b3%9e%e3%82%92%e5%8f%97%e8%b3%9e%ef%bc%81%e3%80%8c%e7%b5%90%e5%a9%9a%e5%bc%8f%e3%81%aeweb%e6%8b%9b%e5%be%85/,2019年度グッドデザイン賞を受賞！「結婚式のWeb招待状 DEAR」 についてのご案内となります。,2019年度グッドデザイン賞を受賞！「結婚式のWeb招待状 DEAR」 についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,2019年度グッドデザイン賞を受賞！「結婚式のWeb招待状 DEAR」 | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/2019%e5%b9%b4%e5%ba%a6%e3%82%b0%e3%83%83%e3%83%89%e3%83%87%e3%82%b6%e3%82%a4%e3%83%b3%e8%b3%9e%e3%82%92%e5%8f%97%e8%b3%9e%ef%bc%81%e3%80%8c%e7%b5%90%e5%a9%9a%e5%bc%8f%e3%81%aeweb%e6%8b%9b%e5%be%85/,,2019年度グッドデザイン賞を受賞！「結婚式のWeb招待状 DEAR」 | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e3%80%8c%e3%83%91%e3%83%b3%e3%81%ab%e6%81%8b%e3%81%97%e3%81%a6%e3%80%8d2019-chrismas%e5%8f%b7-%e3%83%aa%e3%83%bc%e3%83%95%e3%83%ac%e3%83%83%e3%83%88%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,「パンに恋して」2019 Chrismas号 リーフレットリリース についてのご案内となります。,「パンに恋して」2019 Chrismas号 リーフレットリリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,「パンに恋して」2019 Chrismas号 リーフレットリリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e3%80%8c%e3%83%91%e3%83%b3%e3%81%ab%e6%81%8b%e3%81%97%e3%81%a6%e3%80%8d2019-chrismas%e5%8f%b7-%e3%83%aa%e3%83%bc%e3%83%95%e3%83%ac%e3%83%83%e3%83%88%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,,「パンに恋して」2019 Chrismas号 リーフレットリリース | 株式会社ココチエ　KOKOCHIE Inc.
http://kokochie.co.jp/privacy/,株式会社ココチエのプライバシーポリシーページです。,株式会社ココチエのプライバシーポリシーページです。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,プライバシーポリシー | 株式会社ココチエ KOKOCHIE Inc.,article,https://kokochie.co.jp/privacy/,,プライバシーポリシー | 株式会社ココチエ KOKOCHIE Inc.
https://kokochie.co.jp/service/gmark/s05/,中国No1旅行メディア「馬蜂窝（マーフォンウォ）」への掲載でインバウンド観光客の集客を強化。更に、Ｗeibo（ウェイボー）でインフルエンサー（KOL）を起用して、実際に観光地等への取材・訪問動画で、魅力を余すところなく紹介。マーフォンウォへの導線を設定することで、認知の拡大と集客導線を実現していきます。,中国No1旅行メディア「馬蜂窝（マーフォンウォ）」への掲載でインバウンド観光客の集客を強化。更に、Ｗeibo（ウェイボー）でインフルエンサー（KOL）を起用して、実際に観光地等への取材・訪問動画で、魅力を余すところなく紹介。マーフォンウォへの導線を設定することで、認知の拡大と集客導線を実現していきます。,,ja_JP,ココチエの中国インバウンド向け訪日観光客増加サービス,ココチエの中国インバウンド向け訪日観光客増加サービス,website,,,ココチエの中国インバウンド向け訪日観光客増加サービス
https://kokochie.co.jp/service/gmark/s02/,インバウンド対策成功の明暗を分けるのが広告プロモーションです。中国百度(Baidu)リスティング広告から中国最大の旅行サイト携程(CTRIP)などの有名メディアへの出稿、そしてアドネットワーク広告の運用など、インバウンド対策を成功に導くアカウント開設、広告プランニング、配信、レポーティングまでワンオーダーでフルサポートします。,インバウンド対策成功の明暗を分けるのが広告プロモーションです。中国百度(Baidu)リスティング広告から中国最大の旅行サイト携程(CTRIP)などの有名メディアへの出稿、そしてアドネットワーク広告の運用など、インバウンド対策を成功に導くアカウント開設、広告プランニング、配信、レポーティングまでワンオーダーでフルサポートします。,,ja_JP,ココチエの中国インバウンド向け広告運用サービス,ココチエの中国インバウンド向け広告運用サービス,website,,,ココチエの中国インバウンド向け広告運用サービス
https://kokochie.co.jp/service/gmark/s03/,グレートファイアウォールの影響で、中国国内から海外にあるページにアクセスするには、きわめて制限された状況にあります。ココチエではこのような中国特有の環境に対応したホームページ制作から、SEO施策、コンバージョン計測までワンストップで対応いたします。,グレートファイアウォールの影響で、中国国内から海外にあるページにアクセスするには、きわめて制限された状況にあります。ココチエではこのような中国特有の環境に対応したホームページ制作から、SEO施策、コンバージョン計測までワンストップで対応いたします。,,ja_JP,ココチエの中国インバウンド向けホームページ開設サービス,ココチエの中国インバウンド向けホームページ開設サービス,website,,,ココチエの中国インバウンド向けホームページ開設サービス
https://kokochie.co.jp/service/gmark/a/,10億人超へのプロモーション。中国の巨大マーケットへ認知拡大。ココチエの中国インバウンド向けインフルエンサーマーケティングサービスは中国インフルエンサーマーケティングにおいて成功のカギとなる戦略設計、インフルエンサーキャスティング、投稿代行、レポーティングをワンストップで実現。商品やサービスの認知を圧倒的な速さで中国全土へ拡大します。,10億人超へのプロモーション。中国の巨大マーケットへ認知拡大。ココチエの中国インバウンド向けインフルエンサーマーケティングサービスは中国インフルエンサーマーケティングにおいて成功のカギとなる戦略設計、インフルエンサーキャスティング、投稿代行、レポーティングをワンストップで実現。商品やサービスの認知を圧倒的な速さで中国全土へ拡大します。,,ja_JP,ココチエの中国インバウンド向けインフルエンサーマーケティングサービス,ココチエの中国インバウンド向けインフルエンサーマーケティングサービス,website,,,ココチエの中国インバウンド向けインフルエンサーマーケティングサービス
https://kokochie.co.jp/service/gmark/s01/,中国で数億人のユーザーが利用している国民的なコミュニケーションツールの微博（Weibo）と微信（WeChat）。これらに自社の公式アカウントを開設して自社製品・サービスの情報を配信。認知のきっかけを作るのが中国進出の第一歩となります。ココチエでは微博（Weibo）、微信（WeChat）の公式アカウントの取得から開設。運用代行からレポーティングまで全て対応致します。,中国で数億人のユーザーが利用している国民的なコミュニケーションツールの微博（Weibo）と微信（WeChat）。これらに自社の公式アカウントを開設して自社製品・サービスの情報を配信。認知のきっかけを作るのが中国進出の第一歩となります。ココチエでは微博（Weibo）、微信（WeChat）の公式アカウントの取得から開設。運用代行からレポーティングまで全て対応致します。,,ja_JP,ココチエの中国インバウンド向けSNS開設・運用サービス,ココチエの中国インバウンド向けSNS開設・運用サービス,website,,,ココチエの中国インバウンド向けSNS開設・運用サービス
http://kokochie.co.jp/,株式会社ココチエ（KOKOCHIE）のコーポレートサイトです。ココチエでは、事業開発支援、ブランディング支援、マーケティング支援、プロモーション支援、及び自社プロダクト（招待状事業等）の提供を行っており、事業概要、サービス概要、採用情報などをご覧いただけます。,株式会社ココチエ（KOKOCHIE）のコーポレートサイトです。ココチエでは、事業開発支援、ブランディング支援、マーケティング支援、プロモーション支援、及び自社プロダクト（招待状事業等）の提供を行っており、事業概要、サービス概要、採用情報などをご覧いただけます。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,株式会社ココチエ KOKOCHIE Inc.,website,https://kokochie.co.jp/,,株式会社ココチエ KOKOCHIE Inc.
https://kokochie.co.jp/news/2017%e5%b9%b41%e6%9c%8816%e6%97%a5%ef%bc%88%e6%9c%88%ef%bc%89%e3%82%88%e3%82%8a%e3%80%81%e8%a1%a8%e5%8f%82%e9%81%93%e3%81%ae%e6%96%b0%e3%82%aa%e3%83%95%e3%82%a3%e3%82%b9%e3%81%a7%e6%a5%ad%e5%8b%99/,2017年1月16日（月）より、表参道の新オフィスで業務を開始いたしました についてのご案内となります。,2017年1月16日（月）より、表参道の新オフィスで業務を開始いたしました についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,2017年1月16日（月）より、表参道の新オフィスで業務を開始いたしました | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/2017%e5%b9%b41%e6%9c%8816%e6%97%a5%ef%bc%88%e6%9c%88%ef%bc%89%e3%82%88%e3%82%8a%e3%80%81%e8%a1%a8%e5%8f%82%e9%81%93%e3%81%ae%e6%96%b0%e3%82%aa%e3%83%95%e3%82%a3%e3%82%b9%e3%81%a7%e6%a5%ad%e5%8b%99/,,2017年1月16日（月）より、表参道の新オフィスで業務を開始いたしました | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/sheage-%e3%82%a2%e3%83%97%e3%83%aa%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,Sheage アプリリリース についてのご案内となります。,Sheage アプリリリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,Sheage アプリリリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/sheage-%e3%82%a2%e3%83%97%e3%83%aa%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,,Sheage アプリリリース | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e3%83%9e%e3%83%bc%e3%82%b1%e3%83%86%e3%82%a3%e3%83%b3%e3%82%b0%e5%b0%82%e9%96%80%e3%83%a1%e3%83%87%e3%82%a3%e3%82%a2%e3%80%8c%e3%82%a8%e3%83%a0%e3%83%8f%e3%82%a6%e3%82%ba%e3%80%8d%e3%82%92%e3%83%aa/,マーケティング専門メディア「エムハウズ」をリリース についてのご案内となります。,マーケティング専門メディア「エムハウズ」をリリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,マーケティング専門メディア「エムハウズ」をリリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e3%83%9e%e3%83%bc%e3%82%b1%e3%83%86%e3%82%a3%e3%83%b3%e3%82%b0%e5%b0%82%e9%96%80%e3%83%a1%e3%83%87%e3%82%a3%e3%82%a2%e3%80%8c%e3%82%a8%e3%83%a0%e3%83%8f%e3%82%a6%e3%82%ba%e3%80%8d%e3%82%92%e3%83%aa/,,マーケティング専門メディア「エムハウズ」をリリース | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e8%a1%8c%e6%94%bf%e5%90%91%e3%81%91%e3%83%8a%e3%83%ac%e3%83%83%e3%82%b8%e3%83%97%e3%83%a9%e3%83%83%e3%83%88%e3%83%95%e3%82%a9%e3%83%bc%e3%83%a0%e3%82%92%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,行政向けナレッジプラットフォームをリリース についてのご案内となります。,行政向けナレッジプラットフォームをリリース についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,行政向けナレッジプラットフォームをリリース | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e8%a1%8c%e6%94%bf%e5%90%91%e3%81%91%e3%83%8a%e3%83%ac%e3%83%83%e3%82%b8%e3%83%97%e3%83%a9%e3%83%83%e3%83%88%e3%83%95%e3%82%a9%e3%83%bc%e3%83%a0%e3%82%92%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9/,,行政向けナレッジプラットフォームをリリース | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e5%8c%bb%e7%99%82%e7%b3%bbcrm%e3%82%a8%e3%83%b3%e3%82%b8%e3%83%b3%e3%82%92%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f/,医療系CRMエンジンをリリースしました についてのご案内となります。,医療系CRMエンジンをリリースしました についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,医療系CRMエンジンをリリースしました | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e5%8c%bb%e7%99%82%e7%b3%bbcrm%e3%82%a8%e3%83%b3%e3%82%b8%e3%83%b3%e3%82%92%e3%83%aa%e3%83%aa%e3%83%bc%e3%82%b9%e3%81%97%e3%81%be%e3%81%97%e3%81%9f/,,医療系CRMエンジンをリリースしました | 株式会社ココチエ　KOKOCHIE Inc.
https://kokochie.co.jp/news/%e3%82%a4%e3%83%b3%e3%83%90%e3%82%a6%e3%83%b3%e3%83%89%e5%90%91%e3%81%91%e3%81%ae%e3%82%a4%e3%83%b3%e3%83%95%e3%83%ab%e3%82%a8%e3%83%b3%e3%82%b5%e3%83%bc%e3%83%97%e3%83%ad%e3%83%a2%e3%83%bc%e3%82%b7/,インバウンド向けのインフルエンサープロモーションを開始 についてのご案内となります。,インバウンド向けのインフルエンサープロモーションを開始 についてのご案内となります。,,ja_JP,株式会社ココチエ KOKOCHIE Inc.,インバウンド向けのインフルエンサープロモーションを開始 | 株式会社ココチエ　KOKOCHIE Inc.,article,https://kokochie.co.jp/news/%e3%82%a4%e3%83%b3%e3%83%90%e3%82%a6%e3%83%b3%e3%83%89%e5%90%91%e3%81%91%e3%81%ae%e3%82%a4%e3%83%b3%e3%83%95%e3%83%ab%e3%82%a8%e3%83%b3%e3%82%b5%e3%83%bc%e3%83%97%e3%83%ad%e3%83%a2%e3%83%bc%e3%82%b7/,,インバウンド向けのインフルエンサープロモーションを開始 | 株式会社ココチエ　KOKOCHIE Inc.
